"bathy" "bathyrms" "slope" "aspect" "longitude" "latitude"
"5540" NA NA NA NA 237.25 47
"5541" NA NA NA NA 237 47
"5542" NA NA NA NA 236.75 47
"5543" NA NA NA NA 236.5 47
"5544" NA NA NA NA 236.25 47
"5545" -4.5 1.57898235321 2.0720345974 -1 236 47
"5546" -37 15.3132572174 2.29839873314 236.495269775 235.75 47
"5547" -73 15.3633832932 2.41933560371 249.287612915 235.5 47
"5548" -133.5 45.9675979614 3.41542243958 251.88961792 235.25 47
"5549" -616 422.556884766 43.8828811646 241.889862061 235 47
"5550" -1502 312.709960938 41.8304977417 240.925369263 234.75 47
"5551" -1795 112.9426651 24.9525413513 194.211135864 234.5 47
"5552" -1844.5 125.692977905 30.4624557495 212.574356079 234.25 47
"5553" -2478 238.017929077 18.9781856537 222.447097778 234 47
"5554" -2564.25 22.1061344147 4.61271381378 193.24420166 233.75 47
"5555" -2574.625 17.4321174622 4.73726463318 189.515075684 233.5 47
"5556" -2591 18.9733829498 4.54302358627 202.449157715 233.25 47
"5557" -2616 20.3143424988 3.9961836338 208.717590332 233 47
"5558" -2651 22.2633419037 4.32736539841 205.443756104 232.75 47
"5559" -2671.75 15.9275627136 4.80450296402 201.443588257 232.5 47
"5560" -2690.5 19.1263008118 5.07001829147 196.38710022 232.25 47
"5561" -2708.5 15.2655639648 4.55062770844 195.181686401 232 47
"5562" -2715.5 13.3707771301 4.79954814911 185.596908569 231.75 47
"5563" -2723.5 14.6765413284 4.4683303833 184.699203491 231.5 47
"5564" -2703 36.42370224 6.83374404907 150.373458862 231.25 47
"5565" -2644.25 35.162563324 11.7669057846 156.385162354 231 47
"5566" -2605.75 67.9783096313 19.3765296936 171.290496826 230.75 47
"5567" -2682.25 121.804977417 19.02501297 219.121749878 230.5 47
"5568" -2702 77.8588867188 20.7689380646 162.56262207 230.25 47
"5569" -2666.5 72.9287490845 23.2875061035 179.162399292 230 47
"5570" -2735 77.9532699585 22.3534736633 235.748321533 229.75 47
"5571" -2835.5 127.923477173 24.2083930969 190.587265015 229.5 47
"5572" -2878 196.161590576 33.1099357605 210.271179199 229.25 47
"5573" -2995.5 85.5048217773 25.0869522095 234.704086304 229 47
"5574" -3034 123.829147339 28.8008880615 166.039306641 228.75 47
"5575" -3121 301.580047607 33.925075531 228.664779663 228.5 47
"5576" -3222 80.431678772 18.8356971741 176.259750366 228.25 47
"5577" -3205.5 118.377288818 13.2018537521 188.134597778 228 47
"5578" -3267.125 103.193016052 10.915605545 202.298538208 227.75 47
"5579" -3311 30.6295871735 12.7701883316 205.574127197 227.5 47
"5580" -3422 71.7150878906 13.6859025955 208.124481201 227.25 47
"5581" -3519 118.466644287 12.4681682587 217.115142822 227 47
"5582" -3719 61.4657859802 14.0669088364 198.310913086 226.75 47
"5583" -3735.5 41.0206756592 11.3835163116 195.994735718 226.5 47
"5584" -3832.5 62.0173873901 8.60152626038 220.413574219 226.25 47
"5585" -3911.75 30.002281189 9.08993816376 214.388519287 226 47
"5586" -3958 28.8381023407 9.78638362885 198.098632812 225.75 47
"5587" -3980.5 31.5026626587 6.67797708511 183.735473633 225.5 47
"5588" -3985.75 49.5531692505 8.53531455994 141.851196289 225.25 47
"5589" -3988 66.2281188965 8.86690711975 164.821075439 225 47
"5590" NA NA NA NA 245 47.25
"5591" NA NA NA NA 244.75 47.25
"5592" NA NA NA NA 244.5 47.25
"5593" NA NA NA NA 244.25 47.25
"5594" NA NA NA NA 244 47.25
"5595" NA NA NA NA 243.75 47.25
"5596" NA NA NA NA 243.5 47.25
"5597" NA NA NA NA 243.25 47.25
"5598" NA NA NA NA 243 47.25
"5599" NA NA NA NA 242.75 47.25
"5600" NA NA NA NA 242.5 47.25
"5601" NA NA NA NA 242.25 47.25
"5602" NA NA NA NA 242 47.25
"5603" NA NA NA NA 241.75 47.25
"5604" NA NA NA NA 241.5 47.25
"5605" NA NA NA NA 241.25 47.25
"5606" NA NA NA NA 241 47.25
"5607" NA NA NA NA 240.75 47.25
"5608" NA NA NA NA 240.5 47.25
"5609" NA NA NA NA 240.25 47.25
"5610" NA NA NA NA 240 47.25
"5611" NA NA NA NA 239.75 47.25
"5612" NA NA NA NA 239.5 47.25
"5613" NA NA NA NA 239.25 47.25
"5614" NA NA NA NA 239 47.25
"5615" NA NA NA NA 238.75 47.25
"5616" NA NA NA NA 238.5 47.25
"5617" NA NA NA NA 238.25 47.25
"5618" NA NA NA NA 238 47.25
"5619" NA NA NA NA 237.75 47.25
"5620" NA NA NA NA 237.5 47.25
"5621" NA NA NA NA 237.25 47.25
"5622" NA NA NA NA 237 47.25
"5623" NA NA NA NA 236.75 47.25
"5624" NA NA NA NA 236.5 47.25
"5625" NA NA NA NA 236.25 47.25
"5626" NA NA NA NA 236 47.25
"5627" NA NA NA NA 235.75 47.25
"5628" -56 15.6279754639 2.54111838341 251.859634399 235.5 47.25
"5629" -120.75 164.029785156 3.88802528381 261.207733154 235.25 47.25
"5630" -841.5 388.27835083 65.3702163696 252.212905884 235 47.25
"5631" -1467 232.121612549 41.429523468 231.020065308 234.75 47.25
"5632" -1609.5 152.6953125 23.1001338959 187.534866333 234.5 47.25
"5633" -1699 143.645751953 30.71342659 199.510757446 234.25 47.25
"5634" -1949 244.561859131 29.7387008667 219.856048584 234 47.25
"5635" -2475 72.7994766235 8.58514404297 204.999954224 233.75 47.25
"5636" -2508.5 36.2891349792 5.72085285187 198.33555603 233.5 47.25
"5637" -2547.5 30.4465560913 5.85017251968 201.340881348 233.25 47.25
"5638" -2584 19.9045848846 4.58853292465 216.489425659 233 47.25
"5639" -2615 17.1086444855 4.69485044479 207.529632568 232.75 47.25
"5640" -2650 17.8588886261 4.48314428329 210.388641357 232.5 47.25
"5641" -2679.25 11.0322771072 4.21139764786 205.119400024 232.25 47.25
"5642" -2693.75 47.5994110107 4.11842632294 189.500656128 232 47.25
"5643" -2701.5 27.3738517761 5.42779254913 175.518585205 231.75 47.25
"5644" -2704.5 23.2468643188 6.52738428116 172.567825317 231.5 47.25
"5645" -2678.5 24.7936058044 7.06148195267 145.991043091 231.25 47.25
"5646" -2638 42.3406600952 12.2599687576 158.686843872 231 47.25
"5647" -2633.625 149.505020142 15.9849061966 204.206604004 230.75 47.25
"5648" -2712 64.228012085 18.3400878906 203.532012939 230.5 47.25
"5649" -2718 50.2613677979 21.9353733063 165.062591553 230.25 47.25
"5650" -2711.25 87.1515197754 21.1297168732 186.695480347 230 47.25
"5651" -2781.125 90.4450759888 24.0985660553 181.637969971 229.75 47.25
"5652" -2810.5 91.1265258789 28.7670307159 174.036392212 229.5 47.25
"5653" -2858.25 84.4628601074 23.9617481232 211.598815918 229.25 47.25
"5654" -2917 68.8693771362 17.7120323181 197.927368164 229 47.25
"5655" -2949.5 104.563301086 29.6957988739 165.310470581 228.75 47.25
"5656" -2991.875 468.762969971 52.5010223389 189.210418701 228.5 47.25
"5657" -3171 360.983337402 31.9697551727 198.240997314 228.25 47.25
"5658" -3199.75 43.0026626587 15.4329109192 186.857055664 228 47.25
"5659" -3200.625 37.8003768921 9.89442825317 177.963378906 227.75 47.25
"5660" -3216 66.841468811 10.7571163177 201.358474731 227.5 47.25
"5661" -3287.25 178.750488281 15.1812973022 222.351257324 227.25 47.25
"5662" -3483.25 56.8453063965 15.186457634 235.520751953 227 47.25
"5663" -3593 70.4848327637 15.743065834 209.940841675 226.75 47.25
"5664" -3691.5 109.125907898 15.4518861771 167.382507324 226.5 47.25
"5665" -3780 66.5974807739 11.3133230209 217.447753906 226.25 47.25
"5666" -3858.625 44.1113929749 10.7060098648 230.65612793 226 47.25
"5667" -3956.5 60.127986908 8.32988071442 220.670593262 225.75 47.25
"5668" -4012 20.3787384033 6.10253286362 208.090942383 225.5 47.25
"5669" -4030 32.9556732178 6.98813152313 200.431274414 225.25 47.25
"5670" -4041.5 15.3165216446 7.18668985367 140.654312134 225 47.25
"5671" NA NA NA NA 245 47.5
"5672" NA NA NA NA 244.75 47.5
"5673" NA NA NA NA 244.5 47.5
"5674" NA NA NA NA 244.25 47.5
"5675" NA NA NA NA 244 47.5
"5676" NA NA NA NA 243.75 47.5
"5677" NA NA NA NA 243.5 47.5
"5678" NA NA NA NA 243.25 47.5
"5679" NA NA NA NA 243 47.5
"5680" NA NA NA NA 242.75 47.5
"5681" NA NA NA NA 242.5 47.5
"5682" NA NA NA NA 242.25 47.5
"5683" NA NA NA NA 242 47.5
"5684" NA NA NA NA 241.75 47.5
"5685" NA NA NA NA 241.5 47.5
"5686" NA NA NA NA 241.25 47.5
"5687" NA NA NA NA 241 47.5
"5688" NA NA NA NA 240.75 47.5
"5689" NA NA NA NA 240.5 47.5
"5690" NA NA NA NA 240.25 47.5
"5691" NA NA NA NA 240 47.5
"5692" NA NA NA NA 239.75 47.5
"5693" NA NA NA NA 239.5 47.5
"5694" NA NA NA NA 239.25 47.5
"5695" NA NA NA NA 239 47.5
"5696" NA NA NA NA 238.75 47.5
"5697" NA NA NA NA 238.5 47.5
"5698" NA NA NA NA 238.25 47.5
"5699" NA NA NA NA 238 47.5
"5700" NA NA NA NA 237.75 47.5
"5701" NA NA NA NA 237.5 47.5
"5702" NA NA NA NA 237.25 47.5
"5703" NA NA NA NA 237 47.5
"5704" NA NA NA NA 236.75 47.5
"5705" NA NA NA NA 236.5 47.5
"5706" NA NA NA NA 236.25 47.5
"5707" NA NA NA NA 236 47.5
"5708" NA NA NA NA 235.75 47.5
"5709" -40 15.8724384308 2.59271669388 244.570617676 235.5 47.5
"5710" -99 178.865188599 3.96035718918 247.85168457 235.25 47.5
"5711" -546.25 427.649688721 38.7490692139 239.365600586 235 47.5
"5712" -974.875 294.748077393 39.7888336182 240.051620483 234.75 47.5
"5713" -1350.5 214.018356323 29.0228214264 208.33241272 234.5 47.5
"5714" -1441.5 128.546722412 25.8205413818 216.751968384 234.25 47.5
"5715" -1677 184.955612183 38.8808059692 220.602813721 234 47.5
"5716" -2308.5 227.879440308 26.0045375824 207.327896118 233.75 47.5
"5717" -2391.75 38.8668060303 7.82574558258 195.902481079 233.5 47.5
"5718" -2459.5 64.248298645 7.77418327332 210.683181763 233.25 47.5
"5719" -2541 31.2773628235 6.29514980316 219.198883057 233 47.5
"5720" -2587 20.9896602631 4.19144821167 249.405807495 232.75 47.5
"5721" -2630 17.3031616211 3.70095825195 244.578491211 232.5 47.5
"5722" -2668.75 13.4291553497 3.28899598122 203.68977356 232.25 47.5
"5723" -2677.5 15.7171068192 3.66897916794 170.511825562 232 47.5
"5724" -2670.5 17.6058139801 4.53800535202 177.606552124 231.75 47.5
"5725" -2679.25 14.1953239441 4.79223489761 190.528533936 231.5 47.5
"5726" -2673.25 22.5581073761 5.62257814407 160.342697144 231.25 47.5
"5727" -2641.5 69.7181396484 14.178940773 169.009338379 231 47.5
"5728" -2644.5 63.506816864 21.5624351501 203.801361084 230.75 47.5
"5729" -2706.125 156.046661377 23.7075691223 185.62310791 230.5 47.5
"5730" -2739 106.948348999 26.7263679504 184.923431396 230.25 47.5
"5731" -2778.625 70.5136108398 27.0359191895 186.656280518 230 47.5
"5732" -2804.5 430.58895874 28.0167007446 181.917892456 229.75 47.5
"5733" -2854.5 123.074104309 24.9329147339 182.84437561 229.5 47.5
"5734" -2877.5 44.1142654419 15.8625650406 192.102203369 229.25 47.5
"5735" -2896.125 25.1973705292 12.7604579926 176.308639526 229 47.5
"5736" -2891.125 79.9802703857 24.1524772644 169.934112549 228.75 47.5
"5737" -2912 296.207061768 47.1559486389 195.376876831 228.5 47.5
"5738" -3088 198.008377075 39.5708808899 211.041061401 228.25 47.5
"5739" -3159.25 106.739891052 17.0007095337 178.93548584 228 47.5
"5740" -3163 64.2675552368 12.8793888092 187.14213562 227.75 47.5
"5741" -3155.125 48.7295417786 11.972038269 177.604858398 227.5 47.5
"5742" -3163.75 88.9661331177 16.9075889587 227.651062012 227.25 47.5
"5743" -3371.25 82.5627593994 14.4046850204 248.397445679 227 47.5
"5744" -3494 33.7547645569 13.0702495575 225.53527832 226.75 47.5
"5745" -3581.25 128.474563599 15.9602394104 188.47013855 226.5 47.5
"5746" -3716.5 58.2210464478 16.2847728729 211.626983643 226.25 47.5
"5747" -3776.875 60.7129554749 12.8575258255 216.193435669 226 47.5
"5748" -3861.5 90.5963058472 12.9228143692 228.474380493 225.75 47.5
"5749" -3936.25 53.6126670837 10.6001882553 204.885574341 225.5 47.5
"5750" -3948 62.323764801 10.6289262772 182.130889893 225.25 47.5
"5751" -3964 137.457229614 10.8499631882 176.64414978 225 47.5
"5752" NA NA NA NA 245 47.75
"5753" NA NA NA NA 244.75 47.75
"5754" NA NA NA NA 244.5 47.75
"5755" NA NA NA NA 244.25 47.75
"5756" NA NA NA NA 244 47.75
"5757" NA NA NA NA 243.75 47.75
"5758" NA NA NA NA 243.5 47.75
"5759" NA NA NA NA 243.25 47.75
"5760" NA NA NA NA 243 47.75
"5761" NA NA NA NA 242.75 47.75
"5762" NA NA NA NA 242.5 47.75
"5763" NA NA NA NA 242.25 47.75
"5764" NA NA NA NA 242 47.75
"5765" NA NA NA NA 241.75 47.75
"5766" NA NA NA NA 241.5 47.75
"5767" NA NA NA NA 241.25 47.75
"5768" NA NA NA NA 241 47.75
"5769" NA NA NA NA 240.75 47.75
"5770" NA NA NA NA 240.5 47.75
"5771" NA NA NA NA 240.25 47.75
"5772" NA NA NA NA 240 47.75
"5773" NA NA NA NA 239.75 47.75
"5774" NA NA NA NA 239.5 47.75
"5775" NA NA NA NA 239.25 47.75
"5776" NA NA NA NA 239 47.75
"5777" NA NA NA NA 238.75 47.75
"5778" NA NA NA NA 238.5 47.75
"5779" NA NA NA NA 238.25 47.75
"5780" NA NA NA NA 238 47.75
"5781" -156.75 38.9125137329 28.3131752014 -1 237.75 47.75
"5782" NA NA NA NA 237.5 47.75
"5783" NA NA NA NA 237.25 47.75
"5784" NA NA NA NA 237 47.75
"5785" NA NA NA NA 236.75 47.75
"5786" NA NA NA NA 236.5 47.75
"5787" NA NA NA NA 236.25 47.75
"5788" NA NA NA NA 236 47.75
"5789" NA NA NA NA 235.75 47.75
"5790" -30 9.53995227814 2.22913742065 -1 235.5 47.75
"5791" -69 21.4201831818 2.89610028267 243.722122192 235.25 47.75
"5792" -136 88.3142852783 4.73960351944 245.20022583 235 47.75
"5793" -643.5 206.093490601 30.4471855164 239.834579468 234.75 47.75
"5794" -975.125 139.69303894 37.9869651794 216.024856567 234.5 47.75
"5795" -1330.5 169.268630981 34.0799484253 237.068237305 234.25 47.75
"5796" -1559 101.856155396 28.5111675262 232.457077026 234 47.75
"5797" -1857.5 251.859848022 33.9168777466 216.699676514 233.75 47.75
"5798" -2270 65.6103134155 15.185338974 207.661407471 233.5 47.75
"5799" -2378 71.5179672241 13.5596723557 225.358703613 233.25 47.75
"5800" -2522 63.3214263916 9.82289409637 252.331954956 233 47.75
"5801" -2593 20.1956443787 4.25005722046 270 232.75 47.75
"5802" -2634 12.9993896484 2.86190295219 249.819824219 232.5 47.75
"5803" -2649 13.2201423645 2.88023614883 171.693954468 232.25 47.75
"5804" -2644 9.42116737366 2.88028740883 174.451873779 232 47.75
"5805" -2653 8.41611099243 2.94830703735 194.006790161 231.75 47.75
"5806" -2663 13.6870536804 3.92819166183 173.357696533 231.5 47.75
"5807" -2648.125 36.5296401978 6.50165176392 157.633651733 231.25 47.75
"5808" -2587.5 116.005561829 25.1719551086 159.207000732 231 47.75
"5809" -2583.625 112.269012451 33.3804512024 186.39125061 230.75 47.75
"5810" -2632.875 110.047668457 32.1941375732 197.06199646 230.5 47.75
"5811" -2720 110.3644104 29.277135849 207.760498047 230.25 47.75
"5812" -2812.5 71.3505401611 24.4824237823 198.4506073 230 47.75
"5813" -2895.5 70.3788375854 22.3047485352 195.912948608 229.75 47.75
"5814" -2904 100.384605408 16.7104148865 153.149932861 229.5 47.75
"5815" -2891 36.4698028564 10.9501008987 179.563339233 229.25 47.75
"5816" -2896.75 26.1254272461 10.6988620758 183.703277588 229 47.75
"5817" -2900 97.6036224365 16.5536060333 191.470687866 228.75 47.75
"5818" -2950.25 221.109207153 43.443561554 198.798751831 228.5 47.75
"5819" -3111.25 242.698348999 34.0413284302 194.059753418 228.25 47.75
"5820" -3125.25 189.7734375 41.0955200195 187.129196167 228 47.75
"5821" -3173.5 124.917243958 28.6747093201 189.381744385 227.75 47.75
"5822" -3193.875 117.491775513 23.3235111237 178.005081177 227.5 47.75
"5823" -3215.875 246.334060669 33.1729278564 199.631729126 227.25 47.75
"5824" -3412 104.795288086 17.8529968262 246.351043701 227 47.75
"5825" -3493.25 56.3545722961 10.4968280792 171.493240356 226.75 47.75
"5826" -3542.75 44.6845932007 10.3402109146 196.760192871 226.5 47.75
"5827" -3610.5 112.027854919 17.2198219299 228.435653687 226.25 47.75
"5828" -3753.5 100.759178162 18.6869773865 222.579650879 226 47.75
"5829" -3797 59.3925590515 14.371512413 204.079391479 225.75 47.75
"5830" -3875.75 49.6833724976 13.6399946213 214.202667236 225.5 47.75
"5831" -3890 49.5229682922 12.0822315216 167.886322021 225.25 47.75
"5832" -3880.5 34.4674301147 12.1112976074 170.500473022 225 47.75
"5833" NA NA NA NA 245 48
"5834" NA NA NA NA 244.75 48
"5835" NA NA NA NA 244.5 48
"5836" NA NA NA NA 244.25 48
"5837" NA NA NA NA 244 48
"5838" NA NA NA NA 243.75 48
"5839" NA NA NA -1 243.5 48
"5840" NA NA NA NA 243.25 48
"5841" NA NA NA NA 243 48
"5842" NA NA NA NA 242.75 48
"5843" NA NA NA NA 242.5 48
"5844" NA NA NA NA 242.25 48
"5845" NA NA NA NA 242 48
"5846" NA NA NA NA 241.75 48
"5847" NA NA NA NA 241.5 48
"5848" NA NA NA NA 241.25 48
"5849" NA NA NA NA 241 48
"5850" NA NA NA NA 240.75 48
"5851" NA NA NA NA 240.5 48
"5852" NA NA NA NA 240.25 48
"5853" NA NA NA NA 240 48
"5854" NA NA NA NA 239.75 48
"5855" NA NA NA NA 239.5 48
"5856" NA NA NA NA 239.25 48
"5857" NA NA NA NA 239 48
"5858" NA NA NA NA 238.75 48
"5859" NA NA NA NA 238.5 48
"5860" NA NA NA NA 238.25 48
"5861" NA NA NA NA 238 48
"5862" -91 68.0959472656 22.6229248047 -1 237.75 48
"5863" NA NA NA NA 237.5 48
"5864" NA NA NA NA 237.25 48
"5865" NA NA NA NA 237 48
"5866" NA NA NA NA 236.75 48
"5867" NA NA NA NA 236.5 48
"5868" NA NA NA NA 236.25 48
"5869" NA NA NA NA 236 48
"5870" NA NA NA NA 235.75 48
"5871" NA NA NA NA 235.5 48
"5872" -51.5 17.4822425842 3.42756938934 236.740875244 235.25 48
"5873" -120 50.9230308533 4.2531042099 249.863464355 235 48
"5874" -183.5 160.697372437 19.7389812469 214.923721313 234.75 48
"5875" -317 231.47303772 31.21783638 229.670883179 234.5 48
"5876" -871.5 370.475952148 48.1504325867 234.481536865 234.25 48
"5877" -1517.625 221.002853394 40.7517929077 222.724822998 234 48
"5878" -1761 147.007659912 46.064868927 227.817565918 233.75 48
"5879" -2211.5 235.531860352 24.4700183868 236.229202271 233.5 48
"5880" -2460.5 95.8606948853 12.5253973007 262.654724121 233.25 48
"5881" -2557 37.5728569031 7.62095737457 261.085754395 233 48
"5882" -2608 20.6437549591 4.85136079788 254.01348877 232.75 48
"5883" -2633.5 30.8263111115 4.16711902618 197.846572876 232.5 48
"5884" -2626.75 19.0355110168 3.78505039215 157.448135376 232.25 48
"5885" -2616 12.4426879883 3.13284134865 189.416931152 232 48
"5886" -2623 25.1398468018 4.10745191574 182.892410278 231.75 48
"5887" -2598 36.026599884 5.87069320679 176.490203857 231.5 48
"5888" -2575 45.4600791931 7.20873880386 151.484634399 231.25 48
"5889" -2514 119.697494507 25.2816677094 146.525238037 231 48
"5890" -2503.125 94.2891159058 33.6488571167 187.547897339 230.75 48
"5891" -2569.125 116.924446106 35.5155944824 197.894775391 230.5 48
"5892" -2705 261.937530518 28.9142990112 208.509552002 230.25 48
"5893" -2814 389.248413086 17.1996765137 192.736984253 230 48
"5894" -2865.875 585.837646484 28.2740688324 177.102005005 229.75 48
"5895" -2876 287.487243652 19.8151264191 177.182357788 229.5 48
"5896" -2884.75 26.7218742371 9.89115047455 195.504821777 229.25 48
"5897" -2896 41.161945343 10.3455209732 184.944046021 229 48
"5898" -2937 41.4150924683 13.7995977402 221.804885864 228.75 48
"5899" -3042.75 87.2878417969 23.0963382721 204.841140747 228.5 48
"5900" -3087.5 146.75970459 36.2392997742 175.819854736 228.25 48
"5901" -3085 626.079284668 63.2021560669 183.325073242 228 48
"5902" -3148.125 294.967712402 53.8508415222 189.731216431 227.75 48
"5903" -3149.5 459.863128662 47.6527137756 177.057052612 227.5 48
"5904" -2978.25 907.498413086 101.417816162 180.46031189 227.25 48
"5905" -3326.25 636.573364258 55.4640197754 193.004989624 227 48
"5906" -3505.75 128.228622437 17.8486118317 191.618865967 226.75 48
"5907" -3556 64.0850296021 12.3905611038 138.287002563 226.5 48
"5908" -3543.625 55.1315765381 14.4316415787 211.44493103 226.25 48
"5909" -3687.5 137.908218384 20.2321224213 202.689819336 226 48
"5910" -3785.5 94.4577560425 17.4096488953 205.052993774 225.75 48
"5911" -3844 64.431854248 15.2383298874 202.099777222 225.5 48
"5912" -3882.5 100.084007263 15.1660375595 192.464569092 225.25 48
"5913" -3913 150.174179077 19.1611099243 178.25289917 225 48
"5914" NA NA NA NA 245 48.25
"5915" NA NA NA NA 244.75 48.25
"5916" NA NA NA NA 244.5 48.25
"5917" NA NA NA NA 244.25 48.25
"5918" NA NA NA NA 244 48.25
"5919" NA NA NA NA 243.75 48.25
"5920" NA NA NA NA 243.5 48.25
"5921" NA NA NA NA 243.25 48.25
"5922" NA NA NA NA 243 48.25
"5923" NA NA NA NA 242.75 48.25
"5924" NA NA NA NA 242.5 48.25
"5925" NA NA NA NA 242.25 48.25
"5926" NA NA NA NA 242 48.25
"5927" NA NA NA NA 241.75 48.25
"5928" NA NA NA NA 241.5 48.25
"5929" NA NA NA NA 241.25 48.25
"5930" NA NA NA NA 241 48.25
"5931" NA NA NA NA 240.75 48.25
"5932" NA NA NA NA 240.5 48.25
"5933" NA NA NA NA 240.25 48.25
"5934" NA NA NA NA 240 48.25
"5935" NA NA NA NA 239.75 48.25
"5936" NA NA NA NA 239.5 48.25
"5937" NA NA NA NA 239.25 48.25
"5938" NA NA NA NA 239 48.25
"5939" NA NA NA NA 238.75 48.25
"5940" NA NA NA NA 238.5 48.25
"5941" NA NA NA NA 238.25 48.25
"5942" NA NA NA NA 238 48.25
"5943" NA NA NA NA 237.75 48.25
"5944" -32 30.5437984467 8.22238636017 -1 237.5 48.25
"5945" -64.625 27.5210113525 12.5355081558 -1 237.25 48.25
"5946" -81.375 46.7146530151 13.4927444458 123.77721405 237 48.25
"5947" -93 38.063419342 12.6174449921 122.928466797 236.75 48.25
"5948" -104.5 48.2539978027 10.9902572632 1.66367983818 236.5 48.25
