"bathy" "longitude" "latitude"
"2633" -2931 235 41
"2634" -1170 235.25 41
"2635" -548.5 235.5 41
"2636" -86 235.75 41
"2637" NA 236 41
"2638" NA 236.25 41
"2639" NA 236.5 41
"2640" NA 236.75 41
"2641" NA 237 41
"2642" NA 237.25 41
"2643" NA 237.5 41
"2644" NA 237.75 41
"2645" NA 238 41
"2646" NA 238.25 41
"2647" NA 238.5 41
"2648" NA 238.75 41
"2649" NA 239 41
"2650" NA 239.25 41
"2651" NA 239.5 41
"2652" NA 239.75 41
"2653" NA 240 41
"2654" NA 240.25 41
"2655" NA 240.5 41
"2656" NA 240.75 41
"2657" NA 241 41
"2658" NA 241.25 41
"2659" NA 241.5 41
"2660" NA 241.75 41
"2661" NA 242 41
"2662" NA 242.25 41
"2663" NA 242.5 41
"2664" NA 242.75 41
"2665" NA 243 41
"2666" NA 243.25 41
"2667" NA 243.5 41
"2668" NA 243.75 41
"2669" NA 244 41
"2670" NA 244.25 41
"2671" NA 244.5 41
"2672" NA 244.75 41
"2673" NA 245 41
"2512" -4021.25 225 41.25
"2513" -3981 225.25 41.25
"2514" -3955 225.5 41.25
"2515" -3940.125 225.75 41.25
"2516" -3917.5 226 41.25
"2517" -3880 226.25 41.25
"2518" -3830.5 226.5 41.25
"2519" -3809.875 226.75 41.25
"2520" -3717 227 41.25
"2521" -3666.5 227.25 41.25
"2522" -3671.5 227.5 41.25
"2523" -3678 227.75 41.25
"2524" -3661.5 228 41.25
"2525" -3628.75 228.25 41.25
"2526" -3559.625 228.5 41.25
"2527" -3502.5 228.75 41.25
"2528" -3463 229 41.25
"2529" -3274.125 229.25 41.25
"2530" -3276.5 229.5 41.25
"2531" -3176.75 229.75 41.25
"2532" -2949 230 41.25
"2533" -2960.375 230.25 41.25
"2534" -3254.5 230.5 41.25
"2535" -3265.75 230.75 41.25
"2536" -3273.25 231 41.25
"2537" -3226.75 231.25 41.25
"2538" -3198 231.5 41.25
"2539" -3146.625 231.75 41.25
"2540" -3006 232 41.25
"2541" -2578 232.25 41.25
"2542" -2687.5 232.5 41.25
"2543" -2620.25 232.75 41.25
"2544" -2830.5 233 41.25
"2545" -3038.25 233.25 41.25
"2546" -3039 233.5 41.25
"2547" -3055.5 233.75 41.25
"2548" -3084 234 41.25
"2549" -3091 234.25 41.25
"2550" -3105 234.5 41.25
"2551" -3106 234.75 41.25
"2552" -2143.625 235 41.25
"2553" -1114.5 235.25 41.25
"2554" -637.5 235.5 41.25
"2555" -86.5 235.75 41.25
"2556" NA 236 41.25
"2557" NA 236.25 41.25
"2558" NA 236.5 41.25
"2559" NA 236.75 41.25
"2560" NA 237 41.25
"2561" NA 237.25 41.25
"2562" NA 237.5 41.25
"2563" NA 237.75 41.25
"2564" NA 238 41.25
"2565" NA 238.25 41.25
"2566" NA 238.5 41.25
"2567" NA 238.75 41.25
"2568" NA 239 41.25
"2569" NA 239.25 41.25
"2570" NA 239.5 41.25
"2571" NA 239.75 41.25
"2572" NA 240 41.25
"2573" NA 240.25 41.25
"2574" NA 240.5 41.25
"2575" NA 240.75 41.25
"2576" NA 241 41.25
"2577" NA 241.25 41.25
"2578" NA 241.5 41.25
"2579" NA 241.75 41.25
"2580" NA 242 41.25
"2581" NA 242.25 41.25
"2582" NA 242.5 41.25
"2583" NA 242.75 41.25
"2584" NA 243 41.25
"2585" NA 243.25 41.25
"2586" NA 243.5 41.25
"2587" NA 243.75 41.25
"2588" NA 244 41.25
"2589" NA 244.25 41.25
"2590" NA 244.5 41.25
"2591" NA 244.75 41.25
"2592" NA 245 41.25
"2431" -3916.25 225 41.5
"2432" -3901.75 225.25 41.5
"2433" -3889 225.5 41.5
"2434" -3891.125 225.75 41.5
"2435" -3876.5 226 41.5
"2436" -3806 226.25 41.5
"2437" -3768 226.5 41.5
"2438" -3745 226.75 41.5
"2439" -3722 227 41.5
"2440" -3667 227.25 41.5
"2441" -3668 227.5 41.5
"2442" -3676.25 227.75 41.5
"2443" -3625.625 228 41.5
"2444" -3600.125 228.25 41.5
"2445" -3583.5 228.5 41.5
"2446" -3561.5 228.75 41.5
"2447" -3450.5 229 41.5
"2448" -3296.25 229.25 41.5
"2449" -3255.5 229.5 41.5
"2450" -3171.25 229.75 41.5
"2451" -3102.125 230 41.5
"2452" -3165.625 230.25 41.5
"2453" -3268 230.5 41.5
"2454" -3281.75 230.75 41.5
"2455" -3270.75 231 41.5
"2456" -3219.5 231.25 41.5
"2457" -3194 231.5 41.5
"2458" -3145.5 231.75 41.5
"2459" -3097 232 41.5
"2460" -2718.75 232.25 41.5
"2461" -2677.75 232.5 41.5
"2462" -2820.375 232.75 41.5
"2463" -2753.5 233 41.5
"2464" -2933 233.25 41.5
"2465" -2914 233.5 41.5
"2466" -2931 233.75 41.5
"2467" -3019.75 234 41.5
"2468" -3057 234.25 41.5
"2469" -3103 234.5 41.5
"2470" -3104.75 234.75 41.5
"2471" -1414.25 235 41.5
"2472" -939.5 235.25 41.5
"2473" -388.375 235.5 41.5
"2474" -70.5 235.75 41.5
"2475" NA 236 41.5
"2476" NA 236.25 41.5
"2477" NA 236.5 41.5
"2478" NA 236.75 41.5
"2479" NA 237 41.5
"2480" NA 237.25 41.5
"2481" NA 237.5 41.5
"2482" NA 237.75 41.5
"2483" NA 238 41.5
"2484" NA 238.25 41.5
"2485" NA 238.5 41.5
"2486" NA 238.75 41.5
"2487" NA 239 41.5
"2488" NA 239.25 41.5
"2489" NA 239.5 41.5
"2490" NA 239.75 41.5
"2491" NA 240 41.5
"2492" NA 240.25 41.5
"2493" NA 240.5 41.5
"2494" NA 240.75 41.5
"2495" NA 241 41.5
"2496" NA 241.25 41.5
"2497" NA 241.5 41.5
"2498" NA 241.75 41.5
"2499" NA 242 41.5
"2500" NA 242.25 41.5
"2501" NA 242.5 41.5
"2502" NA 242.75 41.5
"2503" NA 243 41.5
"2504" NA 243.25 41.5
"2505" NA 243.5 41.5
"2506" NA 243.75 41.5
"2507" NA 244 41.5
"2508" NA 244.25 41.5
"2509" NA 244.5 41.5
"2510" NA 244.75 41.5
"2511" NA 245 41.5
"2350" -3877.5 225 41.75
"2351" -3863.75 225.25 41.75
"2352" -3840.125 225.5 41.75
"2353" -3825.5 225.75 41.75
"2354" -3799.75 226 41.75
"2355" -3732 226.25 41.75
"2356" -3741 226.5 41.75
"2357" -3732 226.75 41.75
"2358" -3749.25 227 41.75
"2359" -3720 227.25 41.75
"2360" -3704.75 227.5 41.75
"2361" -3688.5 227.75 41.75
"2362" -3649.25 228 41.75
"2363" -3597 228.25 41.75
"2364" -3599 228.5 41.75
"2365" -3549.625 228.75 41.75
"2366" -3458 229 41.75
"2367" -3360.5 229.25 41.75
"2368" -3188 229.5 41.75
"2369" -3137.375 229.75 41.75
"2370" -3180.5 230 41.75
"2371" -3276 230.25 41.75
"2372" -3289.375 230.5 41.75
"2373" -3279.25 230.75 41.75
"2374" -3270 231 41.75
"2375" -3225.5 231.25 41.75
"2376" -3189.75 231.5 41.75
"2377" -3153.5 231.75 41.75
"2378" -3109 232 41.75
"2379" -2958 232.25 41.75
"2380" -2724.25 232.5 41.75
"2381" -3004.5 232.75 41.75
"2382" -2698.75 233 41.75
"2383" -2698.25 233.25 41.75
"2384" -2940.75 233.5 41.75
"2385" -3038.375 233.75 41.75
"2386" -3000 234 41.75
"2387" -2985.25 234.25 41.75
"2388" -3097 234.5 41.75
"2389" -3097 234.75 41.75
"2390" -1069.25 235 41.75
"2391" -824.75 235.25 41.75
"2392" -252.625 235.5 41.75
"2393" -56 235.75 41.75
"2394" NA 236 41.75
"2395" NA 236.25 41.75
"2396" NA 236.5 41.75
"2397" NA 236.75 41.75
"2398" NA 237 41.75
"2399" NA 237.25 41.75
"2400" NA 237.5 41.75
"2401" NA 237.75 41.75
"2402" NA 238 41.75
"2403" NA 238.25 41.75
"2404" NA 238.5 41.75
"2405" NA 238.75 41.75
"2406" NA 239 41.75
"2407" NA 239.25 41.75
"2408" NA 239.5 41.75
"2409" NA 239.75 41.75
"2410" NA 240 41.75
"2411" NA 240.25 41.75
"2412" NA 240.5 41.75
"2413" NA 240.75 41.75
"2414" NA 241 41.75
"2415" NA 241.25 41.75
"2416" NA 241.5 41.75
"2417" NA 241.75 41.75
"2418" NA 242 41.75
"2419" NA 242.25 41.75
"2420" NA 242.5 41.75
"2421" NA 242.75 41.75
"2422" NA 243 41.75
"2423" NA 243.25 41.75
"2424" NA 243.5 41.75
"2425" NA 243.75 41.75
"2426" NA 244 41.75
"2427" NA 244.25 41.75
"2428" NA 244.5 41.75
"2429" NA 244.75 41.75
"2430" NA 245 41.75
"2269" -3965 225 42
"2270" -3965 225.25 42
"2271" -3910.375 225.5 42
"2272" -3826.25 225.75 42
"2273" -3842.5 226 42
"2274" -3819.125 226.25 42
"2275" -3748 226.5 42
"2276" -3729.75 226.75 42
"2277" -3737.25 227 42
"2278" -3663 227.25 42
"2279" -3761 227.5 42
"2280" -3712 227.75 42
"2281" -3665 228 42
"2282" -3618 228.25 42
"2283" -3612 228.5 42
"2284" -3567.125 228.75 42
"2285" -3493 229 42
"2286" -3459.75 229.25 42
"2287" -3360.75 229.5 42
"2288" -3319.25 229.75 42
"2289" -3330.5 230 42
"2290" -3294.5 230.25 42
"2291" -3285.5 230.5 42
"2292" -3284 230.75 42
"2293" -3285.75 231 42
"2294" -3268 231.25 42
"2295" -3203.5 231.5 42
"2296" -3158.625 231.75 42
"2297" -3075 232 42
"2298" -3055 232.25 42
"2299" -2905.25 232.5 42
"2300" -3021 232.75 42
"2301" -2903.5 233 42
"2302" -2914.75 233.25 42
"2303" -3121.25 233.5 42
"2304" -2970 233.75 42
"2305" -2890.75 234 42
"2306" -2896 234.25 42
"2307" -3091 234.5 42
"2308" -3051 234.75 42
"2309" -1133 235 42
"2310" -683.75 235.25 42
"2311" -161.5 235.5 42
"2312" -51.75 235.75 42
"2313" NA 236 42
"2314" NA 236.25 42
"2315" NA 236.5 42
"2316" NA 236.75 42
"2317" NA 237 42
"2318" NA 237.25 42
"2319" NA 237.5 42
"2320" NA 237.75 42
"2321" NA 238 42
"2322" NA 238.25 42
"2323" NA 238.5 42
"2324" NA 238.75 42
"2325" NA 239 42
"2326" NA 239.25 42
"2327" NA 239.5 42
"2328" NA 239.75 42
"2329" NA 240 42
"2330" NA 240.25 42
"2331" NA 240.5 42
"2332" NA 240.75 42
"2333" NA 241 42
"2334" NA 241.25 42
"2335" NA 241.5 42
"2336" NA 241.75 42
"2337" NA 242 42
"2338" NA 242.25 42
"2339" NA 242.5 42
"2340" NA 242.75 42
"2341" NA 243 42
"2342" NA 243.25 42
"2343" NA 243.5 42
"2344" NA 243.75 42
"2345" NA 244 42
"2346" NA 244.25 42
"2347" NA 244.5 42
"2348" NA 244.75 42
"2349" NA 245 42
"2188" -4002.25 225 42.25
"2189" -3991 225.25 42.25
"2190" -3955.25 225.5 42.25
"2191" -3931 225.75 42.25
"2192" -3904.125 226 42.25
"2193" -3857.5 226.25 42.25
"2194" -3727.75 226.5 42.25
"2195" -3688 226.75 42.25
"2196" -3628.125 227 42.25
"2197" -3585.75 227.25 42.25
"2198" -3601.75 227.5 42.25
"2199" -3666.375 227.75 42.25
"2200" -3676.25 228 42.25
"2201" -3653 228.25 42.25
"2202" -3626 228.5 42.25
"2203" -3593 228.75 42.25
"2204" -3553 229 42.25
"2205" -3499 229.25 42.25
"2206" -3434.25 229.5 42.25
"2207" -3375.375 229.75 42.25
"2208" -3361.5 230 42.25
"2209" -3347 230.25 42.25
"2210" -3304 230.5 42.25
"2211" -3304 230.75 42.25
"2212" -3303.5 231 42.25
"2213" -3304 231.25 42.25
"2214" -3218 231.5 42.25
"2215" -3136.25 231.75 42.25
"2216" -3061 232 42.25
"2217" -3002 232.25 42.25
"2218" -2774.5 232.5 42.25
"2219" -2704 232.75 42.25
"2220" -2714 233 42.25
"2221" -2747 233.25 42.25
"2222" -2756 233.5 42.25
"2223" -2694 233.75 42.25
"2224" -2677 234 42.25
"2225" -2834 234.25 42.25
"2226" -3082.5 234.5 42.25
"2227" -3085 234.75 42.25
"2228" -1508.5 235 42.25
"2229" -565.25 235.25 42.25
"2230" -128.75 235.5 42.25
"2231" NA 235.75 42.25
"2232" NA 236 42.25
"2233" NA 236.25 42.25
"2234" NA 236.5 42.25
"2235" NA 236.75 42.25
"2236" NA 237 42.25
"2237" NA 237.25 42.25
"2238" NA 237.5 42.25
"2239" NA 237.75 42.25
"2240" NA 238 42.25
"2241" NA 238.25 42.25
"2242" NA 238.5 42.25
"2243" NA 238.75 42.25
"2244" NA 239 42.25
"2245" NA 239.25 42.25
"2246" NA 239.5 42.25
"2247" NA 239.75 42.25
"2248" NA 240 42.25
"2249" NA 240.25 42.25
"2250" NA 240.5 42.25
"2251" NA 240.75 42.25
"2252" NA 241 42.25
"2253" NA 241.25 42.25
"2254" NA 241.5 42.25
"2255" NA 241.75 42.25
"2256" NA 242 42.25
"2257" NA 242.25 42.25
"2258" NA 242.5 42.25
"2259" NA 242.75 42.25
"2260" NA 243 42.25
"2261" NA 243.25 42.25
"2262" NA 243.5 42.25
"2263" NA 243.75 42.25
"2264" NA 244 42.25
"2265" NA 244.25 42.25
"2266" NA 244.5 42.25
"2267" NA 244.75 42.25
"2268" NA 245 42.25
"2107" -3943.5 225 42.5
"2108" -3934.25 225.25 42.5
"2109" -3920.25 225.5 42.5
"2110" -3920.625 225.75 42.5
"2111" -3916 226 42.5
"2112" -3842 226.25 42.5
"2113" -3740.875 226.5 42.5
"2114" -3696 226.75 42.5
"2115" -3740 227 42.5
"2116" -3673.5 227.25 42.5
"2117" -3581 227.5 42.5
"2118" -3645 227.75 42.5
"2119" -3655 228 42.5
"2120" -3641.5 228.25 42.5
"2121" -3597.25 228.5 42.5
"2122" -3581 228.75 42.5
"2123" -3551.625 229 42.5
"2124" -3483.5 229.25 42.5
"2125" -3445.5 229.5 42.5
"2126" -3400.375 229.75 42.5
"2127" -3386.5 230 42.5
"2128" -3366 230.25 42.5
"2129" -3334.875 230.5 42.5
"2130" -3326.5 230.75 42.5
"2131" -3317 231 42.5
"2132" -3312 231.25 42.5
"2133" -3259.5 231.5 42.5
"2134" -3162.75 231.75 42.5
"2135" -3068 232 42.5
"2136" -2942.5 232.25 42.5
"2137" -2822.25 232.5 42.5
"2138" -2760.5 232.75 42.5
"2139" -2695.5 233 42.5
"2140" -2657.875 233.25 42.5
"2141" -2699 233.5 42.5
"2142" -2661 233.75 42.5
"2143" -2594 234 42.5
"2144" -2836.75 234.25 42.5
"2145" -3080.5 234.5 42.5
"2146" -3081.5 234.75 42.5
"2147" -1473.5 235 42.5
"2148" -412 235.25 42.5
"2149" -91 235.5 42.5
"2150" NA 235.75 42.5
"2151" NA 236 42.5
"2152" NA 236.25 42.5
"2153" NA 236.5 42.5
"2154" NA 236.75 42.5
"2155" NA 237 42.5
"2156" NA 237.25 42.5
"2157" NA 237.5 42.5
"2158" NA 237.75 42.5
"2159" NA 238 42.5
"2160" NA 238.25 42.5
"2161" NA 238.5 42.5
"2162" NA 238.75 42.5
"2163" NA 239 42.5
"2164" NA 239.25 42.5
"2165" NA 239.5 42.5
"2166" NA 239.75 42.5
"2167" NA 240 42.5
"2168" NA 240.25 42.5
"2169" NA 240.5 42.5
"2170" NA 240.75 42.5
"2171" NA 241 42.5
"2172" NA 241.25 42.5
"2173" NA 241.5 42.5
"2174" NA 241.75 42.5
"2175" NA 242 42.5
"2176" NA 242.25 42.5
"2177" NA 242.5 42.5
"2178" NA 242.75 42.5
"2179" NA 243 42.5
"2180" NA 243.25 42.5
"2181" NA 243.5 42.5
"2182" NA 243.75 42.5
"2183" NA 244 42.5
"2184" NA 244.25 42.5
"2185" NA 244.5 42.5
"2186" NA 244.75 42.5
"2187" NA 245 42.5
"2026" -3962.75 225 42.75
"2027" -3969.25 225.25 42.75
"2028" -3935 225.5 42.75
"2029" -3921.25 225.75 42.75
"2030" -3918.625 226 42.75
"2031" -3860 226.25 42.75
"2032" -3786 226.5 42.75
"2033" -3752.75 226.75 42.75
"2034" -3754.25 227 42.75
"2035" -3738 227.25 42.75
"2036" -3652 227.5 42.75
"2037" -3634 227.75 42.75
"2038" -3629 228 42.75
"2039" -3611.5 228.25 42.75
"2040" -3575.375 228.5 42.75
"2041" -3562.25 228.75 42.75
"2042" -3543.75 229 42.75
"2043" -3516 229.25 42.75
"2044" -3498.25 229.5 42.75
"2045" -3412.5 229.75 42.75
"2046" -3390.875 230 42.75
"2047" -3363 230.25 42.75
"2048" -3335.75 230.5 42.75
"2049" -3316 230.75 42.75
"2050" -3319 231 42.75
"2051" -3303.5 231.25 42.75
"2052" -3294 231.5 42.75
"2053" -3196.25 231.75 42.75
"2054" -3032.25 232 42.75
"2055" -2976.375 232.25 42.75
"2056" -2907.5 232.5 42.75
"2057" -2857.5 232.75 42.75
"2058" -2699.875 233 42.75
"2059" -2626.5 233.25 42.75
"2060" -2637 233.5 42.75
"2061" -2589 233.75 42.75
"2062" -2656.75 234 42.75
"2063" -3000 234.25 42.75
"2064" -3077 234.5 42.75
"2065" -3075 234.75 42.75
"2066" -1273.75 235 42.75
"2067" -220.5 235.25 42.75
"2068" -76.5 235.5 42.75
"2069" NA 235.75 42.75
"2070" NA 236 42.75
"2071" NA 236.25 42.75
"2072" NA 236.5 42.75
"2073" NA 236.75 42.75
"2074" NA 237 42.75
"2075" NA 237.25 42.75
"2076" NA 237.5 42.75
"2077" NA 237.75 42.75
"2078" NA 238 42.75
"2079" NA 238.25 42.75
"2080" NA 238.5 42.75
"2081" NA 238.75 42.75
"2082" NA 239 42.75
"2083" NA 239.25 42.75
"2084" NA 239.5 42.75
"2085" NA 239.75 42.75
"2086" NA 240 42.75
"2087" NA 240.25 42.75
"2088" NA 240.5 42.75
"2089" NA 240.75 42.75
"2090" NA 241 42.75
"2091" NA 241.25 42.75
"2092" NA 241.5 42.75
"2093" NA 241.75 42.75
"2094" NA 242 42.75
"2095" NA 242.25 42.75
"2096" NA 242.5 42.75
"2097" NA 242.75 42.75
"2098" NA 243 42.75
"2099" NA 243.25 42.75
"2100" NA 243.5 42.75
"2101" NA 243.75 42.75
"2102" NA 244 42.75
"2103" NA 244.25 42.75
"2104" NA 244.5 42.75
"2105" NA 244.75 42.75
"2106" NA 245 42.75
"1945" -3983 225 43
"1946" -3980.5 225.25 43
"1947" -3948 225.5 43
"1948" -3932.5 225.75 43
"1949" -3920.125 226 43
"1950" -3867.5 226.25 43
"1951" -3796 226.5 43
"1952" -3752.5 226.75 43
"1953" -3725 227 43
"1954" -3720 227.25 43
"1955" -3706 227.5 43
"1956" -3673 227.75 43
"1957" -3646.25 228 43
"1958" -3621 228.25 43
"1959" -3583.5 228.5 43
"1960" -3558 228.75 43
"1961" -3534.625 229 43
"1962" -3522.75 229.25 43
"1963" -3505 229.5 43
"1964" -3405.5 229.75 43
"1965" -3351 230 43
"1966" -3327 230.25 43
"1967" -3315 230.5 43
"1968" -3298 230.75 43
"1969" -3292 231 43
"1970" -3285 231.25 43
"1971" -3284 231.5 43
"1972" -3186.25 231.75 43
"1973" -3055 232 43
"1974" -3070 232.25 43
"1975" -2931 232.5 43
"1976" -2888.875 232.75 43
"1977" -2818.5 233 43
"1978" -2920.25 233.25 43
"1979" -2902 233.5 43
"1980" -2824.25 233.75 43
"1981" -3036 234 43
"1982" -3064.5 234.25 43
"1983" -3074.5 234.5 43
"1984" -2948.5 234.75 43
"1985" -1081 235 43
"1986" -178 235.25 43
"1987" NA 235.5 43
"1988" NA 235.75 43
"1989" NA 236 43
"1990" NA 236.25 43
"1991" NA 236.5 43
"1992" NA 236.75 43
"1993" NA 237 43
"1994" NA 237.25 43
"1995" NA 237.5 43
"1996" NA 237.75 43
"1997" NA 238 43
"1998" NA 238.25 43
"1999" NA 238.5 43
"2000" NA 238.75 43
"2001" NA 239 43
"2002" NA 239.25 43
"2003" NA 239.5 43
"2004" NA 239.75 43
"2005" NA 240 43
"2006" NA 240.25 43
"2007" NA 240.5 43
"2008" NA 240.75 43
"2009" NA 241 43
"2010" NA 241.25 43
"2011" NA 241.5 43
"2012" NA 241.75 43
"2013" NA 242 43
"2014" NA 242.25 43
"2015" NA 242.5 43
"2016" NA 242.75 43
"2017" NA 243 43
"2018" NA 243.25 43
"2019" NA 243.5 43
"2020" NA 243.75 43
"2021" NA 244 43
"2022" NA 244.25 43
"2023" NA 244.5 43
"2024" NA 244.75 43
"2025" NA 245 43
"1864" -3970.5 225 43.25
"1865" -3954 225.25 43.25
"1866" -3939.75 225.5 43.25
"1867" -3909 225.75 43.25
"1868" -3880 226 43.25
"1869" -3836 226.25 43.25
"1870" -3787 226.5 43.25
"1871" -3762 226.75 43.25
"1872" -3718.25 227 43.25
"1873" -3693.25 227.25 43.25
"1874" -3691.25 227.5 43.25
"1875" -3680 227.75 43.25
"1876" -3654.5 228 43.25
"1877" -3620.5 228.25 43.25
"1878" -3558 228.5 43.25
"1879" -3506 228.75 43.25
"1880" -3489 229 43.25
"1881" -3494.5 229.25 43.25
"1882" -3454 229.5 43.25
"1883" -3365.5 229.75 43.25
"1884" -3316.5 230 43.25
"1885" -3294.625 230.25 43.25
"1886" -3280.5 230.5 43.25
"1887" -3254 230.75 43.25
"1888" -3241.5 231 43.25
"1889" -3237 231.25 43.25
"1890" -3170 231.5 43.25
"1891" -3163.125 231.75 43.25
"1892" -3126.5 232 43.25
"1893" -2926.25 232.25 43.25
"1894" -2939 232.5 43.25
"1895" -2964 232.75 43.25
"1896" -2923 233 43.25
"1897" -2935 233.25 43.25
"1898" -2951.5 233.5 43.25
"1899" -3006.5 233.75 43.25
"1900" -3051 234 43.25
"1901" -3064 234.25 43.25
"1902" -3073 234.5 43.25
"1903" -2068 234.75 43.25
"1904" -1019.75 235 43.25
"1905" -289 235.25 43.25
"1906" -106 235.5 43.25
"1907" NA 235.75 43.25
"1908" NA 236 43.25
"1909" NA 236.25 43.25
"1910" NA 236.5 43.25
"1911" NA 236.75 43.25
"1912" NA 237 43.25
"1913" NA 237.25 43.25
"1914" NA 237.5 43.25
"1915" NA 237.75 43.25
"1916" NA 238 43.25
"1917" NA 238.25 43.25
"1918" NA 238.5 43.25
"1919" NA 238.75 43.25
"1920" NA 239 43.25
"1921" NA 239.25 43.25
"1922" NA 239.5 43.25
"1923" NA 239.75 43.25
"1924" NA 240 43.25
"1925" NA 240.25 43.25
"1926" NA 240.5 43.25
"1927" NA 240.75 43.25
"1928" NA 241 43.25
"1929" NA 241.25 43.25
"1930" NA 241.5 43.25
"1931" NA 241.75 43.25
"1932" NA 242 43.25
"1933" NA 242.25 43.25
"1934" NA 242.5 43.25
"1935" NA 242.75 43.25
"1936" NA 243 43.25
"1937" NA 243.25 43.25
"1938" NA 243.5 43.25
"1939" NA 243.75 43.25
"1940" NA 244 43.25
"1941" NA 244.25 43.25
"1942" NA 244.5 43.25
"1943" NA 244.75 43.25
"1944" NA 245 43.25
"1783" -3933.5 225 43.5
"1784" -3930 225.25 43.5
"1785" -3921 225.5 43.5
"1786" -3863.5 225.75 43.5
"1787" -3835 226 43.5
"1788" -3793 226.25 43.5
"1789" -3745 226.5 43.5
"1790" -3710 226.75 43.5
"1791" -3686.5 227 43.5
"1792" -3663.5 227.25 43.5
"1793" -3643.5 227.5 43.5
"1794" -3629 227.75 43.5
"1795" -3604 228 43.5
"1796" -3576 228.25 43.5
"1797" -3524 228.5 43.5
"1798" -3479.625 228.75 43.5
"1799" -3418.5 229 43.5
"1800" -3395.5 229.25 43.5
"1801" -3396.5 229.5 43.5
"1802" -3375.75 229.75 43.5
"1803" -3333.625 230 43.5
"1804" -3282.5 230.25 43.5
"1805" -3256.5 230.5 43.5
"1806" -3237.5 230.75 43.5
"1807" -3209.375 231 43.5
"1808" -3198.5 231.25 43.5
"1809" -3177.5 231.5 43.5
"1810" -3084.375 231.75 43.5
"1811" -3013 232 43.5
"1812" -2900.25 232.25 43.5
"1813" -2920.5 232.5 43.5
"1814" -2957.75 232.75 43.5
"1815" -2927.75 233 43.5
"1816" -2938.5 233.25 43.5
"1817" -2977.375 233.5 43.5
"1818" -3032 233.75 43.5
"1819" -3047 234 43.5
"1820" -3059 234.25 43.5
"1821" -3064 234.5 43.5
"1822" -1842 234.75 43.5
"1823" -1019 235 43.5
"1824" -526 235.25 43.5
"1825" -126 235.5 43.5
"1826" NA 235.75 43.5
"1827" NA 236 43.5
"1828" NA 236.25 43.5
"1829" NA 236.5 43.5
"1830" NA 236.75 43.5
"1831" NA 237 43.5
"1832" NA 237.25 43.5
"1833" NA 237.5 43.5
"1834" NA 237.75 43.5
"1835" NA 238 43.5
"1836" NA 238.25 43.5
"1837" NA 238.5 43.5
"1838" NA 238.75 43.5
"1839" NA 239 43.5
"1840" NA 239.25 43.5
"1841" NA 239.5 43.5
"1842" NA 239.75 43.5
"1843" NA 240 43.5
"1844" NA 240.25 43.5
"1845" NA 240.5 43.5
"1846" NA 240.75 43.5
"1847" NA 241 43.5
"1848" NA 241.25 43.5
"1849" NA 241.5 43.5
"1850" NA 241.75 43.5
"1851" NA 242 43.5
"1852" NA 242.25 43.5
"1853" NA 242.5 43.5
"1854" NA 242.75 43.5
"1855" NA 243 43.5
"1856" NA 243.25 43.5
"1857" NA 243.5 43.5
"1858" NA 243.75 43.5
"1859" NA 244 43.5
"1860" NA 244.25 43.5
"1861" NA 244.5 43.5
"1862" NA 244.75 43.5
"1863" NA 245 43.5
"1702" -3927 225 43.75
"1703" -3914 225.25 43.75
"1704" -3879.5 225.5 43.75
"1705" -3854 225.75 43.75
"1706" -3822 226 43.75
"1707" -3783 226.25 43.75
"1708" -3744.5 226.5 43.75
"1709" -3711 226.75 43.75
"1710" -3687 227 43.75
"1711" -3645.5 227.25 43.75
"1712" -3642 227.5 43.75
"1713" -3622.5 227.75 43.75
"1714" -3597.75 228 43.75
"1715" -3574.5 228.25 43.75
"1716" -3547.5 228.5 43.75
"1717" -3472.5 228.75 43.75
"1718" -3425 229 43.75
"1719" -3364 229.25 43.75
"1720" -3343.625 229.5 43.75
"1721" -3334 229.75 43.75
"1722" -3282.375 230 43.75
"1723" -3210.5 230.25 43.75
"1724" -3187 230.5 43.75
"1725" -3162.5 230.75 43.75
"1726" -3092 231 43.75
"1727" -3109 231.25 43.75
"1728" -2885 231.5 43.75
"1729" -2883.25 231.75 43.75
"1730" -2944.75 232 43.75
"1731" -2927 232.25 43.75
"1732" -2920.625 232.5 43.75
"1733" -2957 232.75 43.75
"1734" -2951.25 233 43.75
"1735" -2948.5 233.25 43.75
"1736" -2990.5 233.5 43.75
"1737" -3033.375 233.75 43.75
"1738" -3041 234 43.75
"1739" -3048 234.25 43.75
"1740" -3050 234.5 43.75
"1741" -1791.5 234.75 43.75
"1742" -1085.5 235 43.75
"1743" -411 235.25 43.75
"1744" -138.875 235.5 43.75
"1745" -103.5 235.75 43.75
"1746" NA 236 43.75
"1747" NA 236.25 43.75
"1748" NA 236.5 43.75
"1749" NA 236.75 43.75
"1750" NA 237 43.75
"1751" NA 237.25 43.75
"1752" NA 237.5 43.75
"1753" NA 237.75 43.75
"1754" NA 238 43.75
"1755" NA 238.25 43.75
"1756" NA 238.5 43.75
"1757" NA 238.75 43.75
"1758" NA 239 43.75
"1759" NA 239.25 43.75
"1760" NA 239.5 43.75
"1761" NA 239.75 43.75
"1762" NA 240 43.75
"1763" NA 240.25 43.75
"1764" NA 240.5 43.75
"1765" NA 240.75 43.75
"1766" NA 241 43.75
"1767" NA 241.25 43.75
"1768" NA 241.5 43.75
"1769" NA 241.75 43.75
"1770" NA 242 43.75
"1771" NA 242.25 43.75
"1772" NA 242.5 43.75
"1773" NA 242.75 43.75
"1774" NA 243 43.75
"1775" NA 243.25 43.75
